SMS,Cluster,Cluster_Label
technical support providing assistance customer call email,1,Spam
lord rings return king store reply lotr june chance win lotr soundtrack cds stdtxtrate reply stop end txts,1,Spam
king pro video club need help info ringtoneking call 08701237397 must club credits redeemable www ringtoneking enjoy,1,Spam
chennai velachery,1,Spam
aiyo cos sms neva reply wait reply lar tot havent finish lab wat,1,Spam
send new number,1,Spam
tkts euro2004 cup final 800 cash collect call 09058099801 b4190604 pobox 7876150ppm,1,Spam
mobile 11mths update free oranges latest colour camera mobiles unlimited weekend calls call mobile upd8 freefone 08000839402 2stoptx,1,Spam
brand new mobile music service live free music player arrive shortly install phone browse content top artists,1,Spam
message responce happend,1,Spam
calling right call hand phone,1,Spam
going send,1,Spam
urgent mobile awarded 500 bonus caller prize final attempt contact call 08714714011,1,Spam
hope enjoyed new content text stop 61610 unsubscribe help 08712400602450p provided tones2you,1,Spam
received mobile content enjoy,1,Spam
meeting call,1,Spam
pls speak customer machan,1,Spam
call close,1,Spam
let know got money carlos make call,1,Spam
urgent mobile number awarded 2000 bonus caller prize call 09058095201 land line valid 12hrs,1,Spam
contract mobile mnths latest motorola nokia etc free double mins text orange tariffs text yes callback remove records,1,Spam
eerie nokia tones rply tone title 8007 tone dracula 8007 titles ghost addamsfa munsters exorcist twilight www getzed pobox36504w45wq 150p,1,Spam
taught ranjith sir called sms like becaus hes verifying project prabu told today dont mistake,1,Spam
tirupur call,1,Spam
nokia 7250i get win free auction take part send nokia 86021 suite342 2lands row w1jhl,1,Spam
cant get laptop matric card wif lei,1,Spam
spjanuary male sale hot gay chat cheaper call 08709222922 national rate min cheap min peak stop texts call 08712460324 10p min,1,Spam
sorry call later,1,Spam
88066 lost help,1,Spam
chance reality fantasy show call 08707509020 20p per min ntt ltd box 1327 croydon cr9 5wb 0870 national rate call,1,Spam
asked call radio,1,Spam
free 1st week no1 nokia tone mobile every week txt nokia 8077 get txting tell mates www getzed pobox 36504 w45wq norm150p tone,1,Spam
call said call,1,Spam
please attend phone,1,Spam
pls send address sir,1,Spam
secret admirer looking make contact find reveal thinks special call 09058094599,1,Spam
sorry call later,1,Spam
wow boys back take 2007 tour win vip tickets pre book vip club txt club 81303 trackmarque ltd info vipclub4u,1,Spam
cant pick phone right pls send message,1,Spam
take phone callon friday assume year,1,Spam
hello orange month free access games news sport plus free texts photo messages reply yes terms apply www orange,1,Spam
chance win 250 cash every txt action 80608 www movietrivia custcare 08712405022 1x150p,1,Spam
dear call urgnt know whats problem want work problem least tell wating reply,1,Spam
made payments dont much sorry would want fedex way,1,Spam
secret admirer looking make contact find reveal thinks special call 09058094565,1,Spam
sorry call later,1,Spam
please call customer service representative freephone 0808 145 4742 9am 11pm guaranteed 1000 cash 5000 prize,1,Spam
forwarded 21870000 mailbox messaging sms alert messages matches please call back 09056242159 retrieve messages matches,1,Spam
last chance claim 150 worth discount vouchers today text shop 85023 savamob offers mobile savamob pobox84 m263uz sub,1,Spam
home please call,1,Spam
course 2yrs messages messenger lik sending,1,Spam
panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt orange contract call mobileupd8 08000839402 call 2optout,1,Spam
thank winner notified sms good luck future marketing reply stop 84122 customer services 08450542832,1,Spam
pls stop bootydelious inviting friend reply yes 434 434 see www sms bootydelious stop send stop frnd 62468,1,Spam
urgent trying contact todays draw shows 2000 prize guaranteed call 09058094507 land line claim 3030 valid 12hrs,1,Spam
sunshine quiz wkly win top sony dvd player know country algarve txt ansr 82277 tyrone,1,Spam
call germany pence per minute call fixed line via access number 0844 861 prepayment direct access www telediscount,1,Spam
private 2003 account statement shows 800 redeemed points call 08718738002 identifier code 48922 expires,1,Spam
secret admirer looking make contact find reveal thinks special call 09065171142 stopsms 08718727870150ppm,1,Spam
customer loyalty offer new nokia6650 mobile txtauction txt word start 81151 get ctxt 150p mtmsg,1,Spam
free entry wkly comp win cup final tkts 21st may 2005 text 87121 receive entry question std txt rate apply 08452810075over18,1,Spam
cash balance currently 500 pounds maximize cash send collect 83600 150p msg 08718720201 box 114 tcr,1,Spam
dear voucher holder claim 1st class airport lounge passes using holiday voucher call 08704439680 booking quote 1st class,1,Spam
senthil group company apnt 5pm,1,Spam
tddnewsletter emc1 games thedailydraw dear helen dozens free games great prizeswith,1,Spam
dear matthew please call 09063440451 landline complimentary lux tenerife holiday 1000 cash await collection ppm150 sae box334 sk38xh,1,Spam
may call later pls,1,Spam
calls messages missed calls,1,Spam
win 100 music gift vouchers every week starting txt word draw 87066 tscs www idew com skillgame 1winaweek age16 150ppermesssubscription,1,Spam
urgent mobile number awarded ukp 2000 prize guaranteed call 09061790125 landline claim 3030 valid 12hrs 150ppm,1,Spam
normally hot mail com see,1,Spam
claim 200 shopping spree call 08717895698 mobstorequiz10ppm,1,Spam
valentines day special win 1000 quiz take partner trip lifetime send 83600 150p msg rcvd custcare 08718720201,1,Spam
awarded city break could win 200 summer shopping spree every txt store 88039 skilgme tscs087147403231winawk age16 50perwksub,1,Spam
4mths half price orange line rental latest camera phones free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt,1,Spam
december mobile 11mths entitled update latest colour camera mobile free call mobile update vco free 08002986906,1,Spam
message sent askin dollars shoul pay,1,Spam
dear hero leaving qatar tonite apt opportunity pls keep touch email kerala,1,Spam
use foreign stamps country,1,Spam
regret inform nhs made mistake never actually born please report yor local hospital terminated sorry inconvenience,1,Spam
polyphonic tone mob every week txt pt2 87575 1st tone free get txtin tell friends 150p tone reply 4info,1,Spam
dont put phone silent mode,1,Spam
call min thats,1,Spam
lor msg call,1,Spam
sorry call later,1,Spam
last chance claim 150 worth discount vouchers text yes 85023 savamob member offers mobile 08717898035 sub remove txt stop,1,Spam
mobile months entitled update latest colour mobiles camera free call mobile update free 08002986030,1,Spam
dont know getting messages,1,Spam
free ring tone text polys 87131 every week get new tone 0870737910216yrs,1,Spam
call,1,Spam
great news call freefone 08006344447 claim guaranteed 1000 cash 2000 gift speak live operator,1,Spam
83039 62735 450 break accommodationvouchers terms conditions apply claim mustprovide claim number 15541,1,Spam
urgent trying contact todays draw shows 800 prize guaranteed call 09050003091 land line claim c52 valid12hrs,1,Spam
000 cash 000 prize claim call09050000327 rstm sw7 3ss 150ppm,1,Spam
447801259231 secret admirer looking make contact find reveal thinks special call 09058094597,1,Spam
sorry call later,1,Spam
well done england get official poly ringtone colour flag yer mobile text tone flag 84199 opt txt eng stop box39822 w111wx,1,Spam
freemsg baby wow got new cam moby wanna hot pic fancy chat w8in 4utxt rply chat 82242 hlp 08712317606 msg150p 2rcv,1,Spam
also dont msg reply msg,1,Spam
someone know asked dating service contact cant guess call 09058091854 revealed box385 6wu,1,Spam
promotion number 8714714 awarded city break could win 200 summer shopping spree every txt store 88039 skilgme tscs087147403231winawk age16 50perwksub,1,Spam
found way get another app phone net cafe take job geeee need babe crave see,1,Spam
447801259231 secret admirer looking make contact find reveal thinks special call 09058094597,1,Spam
please protect threats sib never asks sensitive information like passwords atm sms pin thru email never share password anybody,1,Spam
hmv bonus special 500 pounds genuine hmv vouchers answer easy questions play send hmv 86688 info www 100percent real com,1,Spam
today offer claim 150 worth discount vouchers text yes 85023 savamob member offers mobile 08717898035 sub unsub reply,1,Spam
urgent trying contact todays draw shows 800 prize guaranteed call 09050001295 land line claim a21 valid 12hrs,1,Spam
sent webadres geting salary slip,1,Spam
gsoh good spam ladies could male gigolo join fastest growing mens club reply oncall mjzgroup 08714342399 2stop reply stop msg 50rcvd,1,Spam
call plz number shows coveragd area urgnt call vasai amp reach clock call plz,1,Spam
2004 account 07xxxxxxxxx shows 786 unredeemed points claim call 08719181259 identifier code xxxxx expires,1,Spam
spoke maneesha like know satisfied experience reply toll free yes,1,Spam
would really appreciate call need someone talk,1,Spam
unsubscribed services get tons sexy babes hunks straight phone http gotbabes subscriptions,1,Spam
eerie nokia tones rply tone title 8007 tone dracula 8007 titles ghost addamsfa munsters exorcist twilight www getzed pobox36504w45wq 150p,1,Spam
winner valued network customer selected receivea 900 prize reward claim call 09061701461 claim code kl341 valid hours,1,Spam
got message ignoring yes shopping,1,Spam
2nights lucky night uve invited xchat uks wildest chat txt chat 86688 150p msgrcvdhg suite342 2lands row w1j6hl ldn 18yrs,1,Spam
well done england get official poly ringtone colour flag yer mobile text tone flag 84199 opt txt eng stop box39822 w111wx,1,Spam
todays vodafone numbers ending 4882 selected receive 350 award number matches call 09064019014 receive 350 award,1,Spam
santa calling would little ones like call santa xmas eve call 09077818151 book time calls1 50ppm last 3mins 30s www santacalling com,1,Spam
spook mob halloween collection logo pic message plus free eerie tone txt card spook 8007 zed 08701417012150p per logo pic,1,Spam
valued vodafone customer computer picked win 150 prize collect easy call 09061743386,1,Spam
congratulations awarded either 500 gift vouchers free entry 100 weekly draw txt music 87066 tncs www ldew com1win150ppmx3age16,1,Spam
number sir,1,Spam
forwarded 448712404000 please call 08712404000 immediately urgent message waiting,1,Spam
urgent 2nd attempt contact 900 prize yesterday still awaiting collection claim call 09061702893,1,Spam
networking technical support associate,1,Spam
todays voda numbers ending 5226 selected receive 350 award hava match please call 08712300220 quoting claim code 1131 standard rates app,1,Spam
valentines day special win 1000 quiz take partner trip lifetime send 83600 150p msg rcvd custcare 08718720201,1,Spam
six chances win cash 100 000 pounds txt csh11 send 87575 cost 150p day 6days tsandcs apply reply info,1,Spam
sorry call later,1,Spam
tirupur started office call,1,Spam
recpt ordered ringtone order processed,1,Spam
home please call,1,Spam
thanks ringtone order ref number r836 mobile charged tone arrive please call customer services 09065069154,1,Spam
gonna let know cos comes bak holiday day coming t4get2text number,1,Spam
get ten billion calls texts help god,1,Spam
check got detailed message,1,Spam
call times job today umma ask speed,1,Spam
marvel mobile play official ultimate spider man game mobile right text spider 83338 game send free 8ball wallpaper,1,Spam
like tell deepest darkest fantasies call 09094646631 60p min stop texts call 08712460324 nat rate,1,Spam
laid airtel line rest,1,Spam
sorry call later meeting,1,Spam
gent trying contact last weekends draw shows 1000 prize guaranteed call 09064012160 claim code k52 valid 12hrs 150ppm,1,Spam
txting driving,1,Spam
free msg sorry service ordered 81303 could delivered sufficient credit please top receive service,1,Spam
selected stay 250 top british hotels nothing holiday worth 350 claim call london 02072069400 526 sw73ss,1,Spam
jess dont know work call home eve xxx,1,Spam
winner valued network customer hvae selected receive 900 reward collect call 09061701444 valid hours acl03530150pm,1,Spam
ringtone club gr8 new polys direct mobile every week,1,Spam
2nd time tried contact 1450 prize claim call 09053750005 310303 stop sms 08718725756 140ppm,1,Spam
lucy hubby meetins day fri alone hotel fancy cumin pls leave msg 2day 09099726395 lucy calls minmobsmorelkpobox177hp51fl,1,Spam
urgent please call 09066612661 landline complimentary lux costa del sol holiday 1000 cash await collection ppm 150 sae james eh74rr,1,Spam
sms blind date rodds1 aberdeen united kingdom check http img sms icmb3cktz8r7 blind dates send hide,1,Spam
want join sts later meeting five call class,1,Spam
download fring app,1,Spam
saw days ago guy wants sell wifi blanked,1,Spam
guaranteed 32000 award maybe even 1000 cash claim award call free 0800 legitimat efreefone number wat think,1,Spam
din get msg,1,Spam
accordingly repeat text word mobile phone send,1,Spam
sunshine quiz win super sony dvd recorder canname capital australia text mquiz 82277,1,Spam
receive msg,1,Spam
congrats mobile videophones call 09063458130 videochat wid mates play java games dload polyph music noline rentl,1,Spam
pay decimal lakhs,1,Spam
new tones week include mcfly sara jorge shock smith switch order follow instructions next message,1,Spam
want cock hubby away need real man satisfy txt wife 89938 strings action txt stop end txt rec 50ea otbox 731 la1 7ws,1,Spam
new voicemail please call 08719181513,1,Spam
call,1,Spam
send password,1,Spam
free entry weekly comp chance win ipod txt pod 80182 get entry std txt rate apply 08452810073 details,1,Spam
sorry missed call please call back,1,Spam
subscribed textcomp 250 wkly comp 1st free question follows subsequent wks charged 150p msg unsubscribe txt stop 84128 custcare 08712405020,1,Spam
know someone know fancies call 09058097218 find pobox ls15hb 150p,1,Spam
raviyog peripherals bhayandar east,1,Spam
urgent trying contact todays draw shows 2000 prize guaranteed call 09066358361 land line claim y87 valid 12hrs,1,Spam
good luck draw takes place 28th feb good luck removal send stop 87239 customer services 08708034412,1,Spam
double mins double txt price linerental latest orange bluetooth mobiles call mobileupd8 latest offers 08000839402 call2optout lf56,1,Spam
turns stereo love phone unknown album,1,Spam
thanks subscription ringtone mobile charged month please confirm replying yes reply charged,1,Spam
please call 08712402902 immediately urgent message waiting,1,Spam
dont forget place many free requests 1stchoice wish information call 08707808226,1,Spam
congrats mobile videophones call 09061744553 videochat wid mates play java games dload polyh music noline rentl bx420 ip4 5we 150pm,1,Spam
sunshine quiz wkly win top sony dvd player know country algarve txt ansr 82277 tyrone,1,Spam
records indicate maybe entitled 5000 pounds compensation accident claim free reply claim msg stop txt stop,1,Spam
sorry call later,1,Spam
bin awarded play instant cash call 08715203028 claim every 9th player wins min 500 optout 08718727870,1,Spam
nokia 6230 plus free digital camera get win free auction take part send nokia 83383 pobox114 14tcr,1,Spam
call 09094100151 use mins calls cast 10p min mob vary service provided aom gbp5 month aom box61 m60 1er stop ages,1,Spam
err cud going 8pm got way contact,1,Spam
thanks ringtone order reference number x29 mobile charged tone arrive please call customer services 09065989180,1,Spam
chance win 250 cash every txt play 83370 www music trivia net custcare 08715705022 1x150p,1,Spam
nokia 7250i get win free auction take part send nokia 86021 suite342 2lands row w1jhl,1,Spam
jobs available let know please cos really need start working,1,Spam
camera awarded sipix digital camera call 09061221066 fromm landline delivery within days,1,Spam
emailed yifeng part oredi get,1,Spam
alrite sam nic checkin number,1,Spam
open rebtel firefox loads put plus sign user name place show two numbers lower number number pick number pin display okay,1,Spam
call alter,1,Spam
double mins txts orange price linerental motorola sonyericsson tooth free nokia free call mobileupd8 08000839402 or2optout hv9d,1,Spam
win year supply cds store choice worth 500 enter 100 weekly draw txt music 87066 www ldew com subs16 1win150ppmx3,1,Spam
want 750 anytime network mins 150 text new video phone five pounds per week call 08000776320 reply delivery tomorrow,1,Spam
well done costa del sol holiday 5000 await collection call 09050090044 toclaim sae tcs pobox334 stockport sk38xh cost max10mins,1,Spam
sir waiting call,1,Spam
cancel cheyyamo get money back,1,Spam
sports fans get latest sports news str mobile free plus free tone txt sport 8007 www getzed 0870141701216 norm 4txt 120p,1,Spam
free message jamster get crazy frog sound poly text mad1 real text mad2 88888 crazy sounds gbp week apply,1,Spam
2nd time tried contact 750 pound prize claim easy call 08718726970 10p per min national rate,1,Spam
dear call chechi,1,Spam
sorry call later,1,Spam
subscribed best mobile content service per days send stop 82324 helpline 08706091795,1,Spam
yes replied mail going management office later plus bank later also wednesday,1,Spam
free tones hope enjoyed new content text stop 61610 unsubscribe help 08712400602450p provided tones2you,1,Spam
stop club tones replying stop mix see tone com enjoy html terms club tones cost gbp4 week mfl box 1146 mk45 2wt,1,Spam
think wrong number,1,Spam
urgent 2nd attempt contact 900 prize yesterday still awaiting collection claim call 09061702893 acl03530150pm,1,Spam
sir waiting mail,1,Spam
great send account number,1,Spam
urgent mobile awarded 000 bonus caller prize 2nd attempt contact call 0871 872 9755 box95qu,1,Spam
sir waiting call free please call,1,Spam
645,1,Spam
dear got bus directly calicut,1,Spam
get free mobile video player free movie collect text 89105 free extra films ordered apply yrs,1,Spam
spoke maneesha like know satisfied experience reply toll free yes,1,Spam
cash balance currently 500 pounds maximize cash send 86688 150p msg 08718720201 box 114 tcr,1,Spam
dont thnk wrong calling,1,Spam
tried call reply sms video mobile 750 mins unlimited text free camcorder reply call 08000930705 del thurs,1,Spam
pls send comprehensive mail paying much,1,Spam
told want posting chennai working,1,Spam
freemsg feelin kinda lnly hope like keep company jst got cam moby wanna pic txt reply date 82242 msg150p 2rcv hlp 08712317606 stop 82242,1,Spam
send logo lover names joined heart txt love name1 name2 mobno love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno ads 150p,1,Spam
please call 08712402779 immediately urgent message waiting,1,Spam
good morning plz call sir,1,Spam
someone know asked dating service contact cant guess call 09058091854 revealed box385 6wu,1,Spam
way school pls send ashley number,1,Spam
msg mobile content order resent previous attempt failed due network error queries customersqueries netvision com,1,Spam
valued vodafone customer computer picked win 150 prize collect easy call 09061743386,1,Spam
reach home call,1,Spam
want xmas 100 free text messages new video phone half price line rental call free 0800 0721072 find,1,Spam
miss call miss call khelate kintu opponenter miss call dhorte lage thats rule one great phone receiving quality wins,1,Spam
great new offer double mins double txt best orange tariffs get latest camera phones free call mobileupd8 free 08000839402 2stoptxt,1,Spam
contacted dating service someone know find call mobile landline 09064017305 pobox75ldns7,1,Spam
todays vodafone numbers ending 4882 selected receive 350 award number matches call 09064019014 receive 350 award,1,Spam
meeting work tel shall work tomorrow,1,Spam
dear call,1,Spam
nothing meant money enters account bank remove flat rate someone transfered account dollars got removed banks differ charges also differ sure trust 9ja person sending account details cos,1,Spam
urgent mobile number awarded 2000 prize guaranteed call 09061790121 land line claim 3030 valid 12hrs 150ppm,1,Spam
sent customer service cum accounts executive mail details contact,1,Spam
please call amanda regard renewing upgrading current mobile handset free charge offer ends today tel 0845 021 3680 subject,1,Spam
natalja inviting friend reply yes 440 440 see www sms nat27081980 stop send stop frnd 62468,1,Spam
claire havin borin time alone wanna cum 2nite chat 09099725823 hope luv claire calls minmoremobsemspobox45po139wa,1,Spam
guaranteed 1000 cash 2000 prize claim prize call customer service representative,1,Spam
get official england poly ringtone colour flag yer mobile tonights game text tone flag 84199 optout txt eng stop box39822 w111wx,1,Spam
sorry chikku cell got problem thts able reply msg,1,Spam
wanna laugh try chit chat mobile logon txting word chat send 8883 box 4217 london w1a 6zf 118p msg rcvd,1,Spam
urgent call 09061749602 landline complimentary tenerife holiday 000 cash await collection sae box 528 hp20 1yf 150ppm,1,Spam
want new video handset 750 time network mins unlimited text camcorder reply call 08000930705 del sat,1,Spam
b4u voucher marsms log onto www b4utele com discount credit opt reply stop customer care call 08717168528,1,Spam
sorry call later meeting sir,1,Spam
got takes take part wrc rally lucozade energy text rally 61200 25p see packs lucozade wrc itcould,1,Spam
start sending blackberry torch nigeria find buyer like month tell dad buy anyone,1,Spam
balance 500 next question sang uptown girl answer txt answer 83600 good luck,1,Spam
sos amount get pls,1,Spam
networks allow companies bill sms responsible suppliers shop give guarantee sell,1,Spam
win winner foley ipod exciting prizes soon keep eye mobile visit www win 82050,1,Spam
aight hit get cash,1,Spam
much cost approx per month,1,Spam
88800 89034 premium phone services call 08718711108,1,Spam
message responce happend,1,Spam
collect valentine weekend paris inc flight hotel 200 prize guaranteed text paris 69101 www rtf sphosting com,1,Spam
private 2003 account statement 07808 xxxxxx shows 800 redeemed points call 08719899217 identifier code 41685 expires,1,Spam
wondering would okay call uncle john let know things nigeria dollars 2years sent know strain plan pay back every dime gives every dime expect anything practical something like,1,Spam
want get laid tonight want real dogging locations sent direct mob join largest dogging network txting moan 69888nyt ec2a 31p msg 150p,1,Spam
nationwide auto centre something like newport road liked,1,Spam
final chance claim 150 worth discount vouchers today text yes 85023 savamob member offers mobile savamob pobox84 m263uz subs,1,Spam
thanks ringtone order reference t91 charged gbp per week unsubscribe anytime calling customer services 09057039994,1,Spam
dont thnk wrong calling,1,Spam
tell reached,1,Spam
free message thanks using auction subscription service 150p msgrcvd skip auction txt unsubscribe txt stop customercare 08718726270,1,Spam
private 2003 account statement 07753741225 shows 800 redeemed points call 08715203677 identifier code 42478 expires,1,Spam
thanks ringtone order reference number x49 mobile charged tone arrive please call customer services 09065989182,1,Spam
eastenders quiz flower dot compare violet tulip lily txt 84025 chance win 100 cash wkent 150p16,1,Spam
message free welcome new improved sex dogging club unsubscribe service reply stop msgs 150p,1,Spam
calls messages missed calls,1,Spam
awarded sipix digital camera call 09061221061 landline delivery within 28days box177 m221bp 2yr warranty 150ppm,1,Spam
449071512431 urgent 2nd attempt contact 1250 call 09071512433 050703 csbcm4235wc1n3xx callcost 150ppm mobilesvary max,1,Spam
free game get rayman golf free games arcade 1st get games settings reply post save activ8 press key arcade termsapply,1,Spam
free ringtone waiting collected simply text password mix 85069 verify get usher britney fml box 5249 mk17 92h 450ppw,1,Spam
cant pick phone right pls send message,1,Spam
account refilled successfully inr decimal keralacircle prepaid account balance decimal transaction,1,Spam
dear cherthala case coming cochin pls call bfore start shall also reach accordingly tell day coming tmorow engaged ans holiday,1,Spam
good morning plz call sir,1,Spam
good morning plz call sir,1,Spam
awarded sipix digital camera call 09061221061 landline delivery within 28days box177 m221bp 2yr warranty 150ppm,1,Spam
eastenders quiz flower dot compare violet tulip lily txt 84025 chance win 100 cash wkent 150p16,1,Spam
private 2003 account statement fone shows 800 redeemed points call 08715203656 identifier code 42049 expires,1,Spam
urgent mobile 07808726822 awarded 000 bonus caller prize 2nd attempt contact call 0871 872 9758 box95qu,1,Spam
free ringtone waiting collected simply text password mix 85069 verify get usher britney fml box 5249 mk17 92h 450ppw,1,Spam
sure relatives home sms pls,1,Spam
waiting call,1,Spam
urgent please call 09066612661 landline 5000 cash luxury canary islands holiday await collection sae award 20m12aq 150ppm,1,Spam
road cant txt,1,Spam
sorry missed call pls call back,1,Spam
thank calling forgot say happy onam sirji fine remembered met insurance person meet qatar insha allah rakhesh tata aig joined tissco tayseer,1,Spam
sorry missed call let talk time 07090201529,1,Spam
refused loan secured unsecured get credit call free 0800 195 6669 text back help,1,Spam
urgent 2nd attempt contact 1000call 09071512432 300603t csbcm4235wc1n3xx callcost150ppmmobilesvary max,1,Spam
message text missing sender name missing number missing sent date missing missing lot thats everything missing sent via fullonsms com,1,Spam
sir goodmorning free call,1,Spam
moby pub quiz win 100 high street prize know new duchess cornwall txt first name 82277 unsub stop 008704050406,1,Spam
pleased inform application airtel broadband processed successfully installation happen within days,1,Spam
sue years old work lapdancer love sex text live bedroom text sue 89555 textoperator 1da 150ppmsg,1,Spam
england macedonia dont miss goals team news txt national team 87077 england 87077 try wales scotland 4txt poboxox36504w45wq,1,Spam
sunshine hols claim med holiday send stamped self address envelope drinks box 113 bray wicklow eire quiz starts saturday unsub stop,1,Spam
someone smoke every time smoked last two weeks calling texting wanted smoke,1,Spam
monthly password wap mobsi com 391784 use wap phone,1,Spam
call finish come pick,1,Spam
december mobile 11mths entitled update latest colour camera mobile free call mobile update free 08002986906,1,Spam
text doesnt reply let know log,1,Spam
juz receive,1,Spam
big brother alert computer selected 10k cash 150 voucher call 09064018838 ntt box cro1327 landline cost 150ppm mobiles vary,1,Spam
join horniest dogging service sex 2nite sign follow instructions txt entry 69888 nyt ec2a 3lp msg 150p,1,Spam
free 1st week entry textpod chance win 40gb ipod 250 cash every txt pod 84128 www textpod net custcare 08712405020,1,Spam
nokia tone mob every week txt nok 87021 1st tone free get txtin tell friends 150p tone reply 4info,1,Spam
network operator service free visit 80488 biz,1,Spam
rock chik get 100 filthy films xxx pics phone rply filth 69669 saristar ltd e14 9yt 08701752560 450p per days stop2 cancel,1,Spam
calls later afternoon onwords mtnl service get problem south mumbai hear cann listen,1,Spam
congrats nokia 3650 video camera phone call 09066382422 calls cost 150ppm ave call 3mins vary mobiles close 300603 post bcm4284 ldn wc1n3xx,1,Spam
want get laid tonight want real dogging locations sent direct mob join largest dogging network txting gravel 69888 ec2a 31p msg 150p,1,Spam
cash balance currently 500 pounds maximize cash send 86688 150p msg 08718720201 suite342 2lands row w1j6hl,1,Spam
want tel one thing mistake message sent,1,Spam
calls messages missed calls,1,Spam
training manual show tech process password reset troubleshooting,1,Spam
congrats mobile videophones call 09063458130 videochat wid mates play java games dload polyph music noline rentl bx420 ip4 5we 150p,1,Spam
win 100 music gift vouchers every week starting txt word draw 87066 tscs www ldew com skillgame 1winaweek age16 150ppermesssubscription,1,Spam
upgrdcentre orange customer may claim free camera phone upgrade loyalty call 0207 153 9153 offer ends 26th july apply opt available,1,Spam
dear sir salam alaikkum pride pleasure meeting today tea shop pleased send contact number qatar rakhesh indian pls save number respectful regards,1,Spam
dear 0776xxxxxxx invited xchat final attempt contact txt chat 86688 150p msgrcvdhg suite342 2lands row w1j6hl ldn 18yrs,1,Spam
mila age23 blonde new look sex guys like fun text mtalk 69866 30pp txt 1st 5free increments help08718728876,1,Spam
http tms widelive com index wml 820554ad0a1705572711 first true ringtone,1,Spam
back work 2morro half term 2nite sexy passion back chat 09099726481 luv dena calls minmobsmorelkpobox177hp51fl,1,Spam
ever thought living good life perfect partner txt back name age join mobile community 100p sms,1,Spam
want funk fone weekly new tone reply tones2u text www ringtones original best tones 3gbp network operator rates apply,1,Spam
new club dont fink met yet gr8 please leave msg 2day wiv area 09099726553 reply promised carlie calls minmobsmore lkpobox177hp51fl,1,Spam
want new nokia 3510i colour phone deliveredtomorrow 300 free minutes mobile 100 free texts free camcorder reply call 08000930705,1,Spam
home please call,1,Spam
400 xmas reward waiting computer randomly picked loyal mobile customers receive 400 reward call 09066380611,1,Spam
work please call,1,Spam
guaranteed latest nokia phone 40gb ipod mp3 player 500 prize txt word collect 83355 ibhltd ldnw15h 150p mtmsgrcvd18,1,Spam
yes reg ciao,1,Spam
dont pick call something important tell hrishi,1,Spam
hmv quiz cash balance currently 500 maximize cash send hmv1 86688 150p msg,1,Spam
says year old man money last still waiting check,1,Spam
hello thanx taking call got job starts monday,1,Spam
valued customer pleased advise following recent review mob awarded 1500 bonus prize call 09066364589,1,Spam
freemsg awarded free mini digital camera reply snap collect prize quizclub opt stop 80122300p rwm 08704050406,1,Spam
fine difficulties phone works mine pls send another friend request,1,Spam
dont message offer,1,Spam
cant pick phone right pls send message,1,Spam
asked sen come chennai search job,1,Spam
sms services inclusive text credits pls goto www comuk net login 3qxj9 unsubscribe stop extra charge help 08702840625 comuk 220 cm2 9ae,1,Spam
leave wif lar wan carry meh heavy num 98321561 familiar,1,Spam
loan purpose 500 000 homeowners tenants welcome previously refused still help call free 0800 1956669 text back help,1,Spam
free ringtone reply real poly real1 pushbutton dontcha babygoodbye golddigger webeburnin 1st tone free join,1,Spam
get 1st ringtone free reply msg tone gr8 top tones phone every week per opt send stop 08452810071,1,Spam
sorry call later meeting thing related trade please call arul,1,Spam
hot live fantasies call 08707509020 20p per min ntt ltd box 1327 croydon cr9 5wb 0870,1,Spam
wan2 win meet greet westlife currently tour unbreakable untamed unkempt text 83049 cost 50p std text,1,Spam
message free welcome new improved sex dogging club unsubscribe service reply stop msgs 150p,1,Spam
cash balance currently 500 pounds maximize cash send 86688 150p meg 08718720201 suite342 2lands row w1j6hl,1,Spam
hard live 121 chat 60p min choose girl connect live call 09094646899 cheap chat biggest live service bcm1896wc1n3xx,1,Spam
urgent week free membership 100 000 prize jackpot txt word claim 81010 www dbuk net lccltd pobox 4403ldnw1a7rw18,1,Spam
25p alfie moon children need song mob tell m8s txt tone charity 8007 nokias poly charity polys zed 08701417012 profit charity,1,Spam
congrats year special cinema pass call 09061209465 suprman matrix3 starwars3 etc free bx420 ip4 5we 150pm dont miss,1,Spam
congratulations thanks good friend 000 xmas prize claim easy call 08718726978 10p per minute national rate,1,Spam
aight text address,1,Spam
guaranteed 1000 cash 2000 prize claim prize call customer service representative 08714712379 10am 7pm cost 10p,1,Spam
okmail dear dave final notice collect tenerife holiday 5000 cash award call 09061743806 landline tcs sae box326 cw25wx 150ppm,1,Spam
send yetty number pls,1,Spam
today offer claim 150 worth discount vouchers text yes 85023 savamob member offers mobile 08717898035 sub unsub reply,1,Spam
tried contact reply offer 750 mins 150 textand new video phone call 08002988890 reply free delivery tomorrow,1,Spam
free call sir waiting,1,Spam
hate call didnt accept even single call mine even messaged,1,Spam
sorry call later,1,Spam
hot horny willing live local text reply hear strt back 150p per msg netcollex ltdhelpdesk 02085076972 reply stop end,1,Spam
hey looks like wrong one kappa guys numbers still phone want text see around,1,Spam
sir late paying rent past months pay charge felt would inconsiderate nag something give great cost didnt speak however recession wont able pay charge month hence askin well ahead month end please help thanks,1,Spam
